id,href,img,post_date,edit_date,post,type,abandon_date,open_date,adoption_date,age,gender,color,breed,size,health,target,target_log,color_三花,color_棕,color_灰,color_白,color_米,color_虎斑,color_黃,color_黑,breed_俄羅斯藍,breed_博美,breed_古代牧羊,breed_吉娃娃,breed_哈士奇,breed_巴哥,breed_拉布拉多,breed_挪威納,breed_摺耳貓,breed_暹羅,breed_柯基,breed_柴犬,breed_梗犬,breed_比熊,breed_比特犬,breed_法鬥,breed_波斯貓,breed_牛頭梗,breed_狐狸犬,breed_異國短,breed_秋田,breed_米克斯,breed_約克夏,breed_美短,breed_臘腸,breed_英短,breed_蝴蝶犬,breed_西施,breed_西高地,breed_貴賓,breed_迷你杜賓,breed_迷你貝吉格里芬凡丁,breed_邊牧,breed_金吉拉,breed_阿拉斯加克利凱,breed_雪納瑞,breed_馬爾濟斯,breed_黃金獵犬
405,https://www.facebook.com/photo/?fbid=2663242260410014,75439504_2663242263743347_6017631261986652160_n.jpg,2019-11-18,2019-11-22,"(已認養)

桔奈

編號：108100307
籠號：F14
性別：男生
年紀：3-7歲
花色：黃白
進所日期：108.10.03

健康評估：(進所時)右側頸部傷、臉傷；已絕育
行為評估：緊張緊迫

<欲認養本區動物，請詳閱相簿說明>
認養注意事項：
1.有意認養者，請記住收容編號
2.認養犬貓需自備牽繩或寵物提籠（硬式側開為佳）
3.開放時間為：
週二至週五上午10:00~12:30 下午1:30~4:00
週六、日10:00~16:00
4.地址：內湖區潭美街852號
5.電話：02-87913254

#臺北市動物之家
#臺北市動物保護處
#台北市產業發產局
#認養不棄養 顯示較少",0,2019-10-03,2019-11-18,2019-11-22,5.0,1,"['黃', '白']",米克斯,1,0,50,3.9318256327243257,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,https://www.facebook.com/photo/?fbid=2675551942512379,77399202_2675551949179045_7100627911580844032_n.jpg,2019-11-25,2019-11-28,"〈已結案〉
108.11.28已完成認養手續。
-
< 收容編號108112004將於108.11.28(四) 開放認養 >

欲認養者，請於早上10:00-10:10，現場攜帶身分證件（需年滿20歲且無棄養紀錄或違反動保法等），自備牽繩或胸背帶、運輸籠等至臨櫃登記。完成登記者，始得參與認養，若登記人數為兩位以上（含），將進行抽籤程序。

編號：108112004
籠號：S
性別：公
年紀：3-7歲
花色：黑棕
進所日期：108.11.20

健康評估：身體狀況不宜絕育、全身皮病、急傷回
行為評估：緊張緊迫、點交時企圖咬人、敏感

#臺北市動物之家
#臺北市動物保護處
#台北市產業發產局
#認養不棄養 顯示較少",1,2019-11-20,2019-11-28,2019-11-28,5.0,1,"['黑', '棕']",臘腸,0,0,8,2.1972245773362196,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
407,https://www.facebook.com/photo/?fbid=2686035358130704,77148207_2686035364797370_7402919684242145280_n.jpg,2019-11-28,2019-11-30,"〈已結案〉
108.11.29已完成認養手續。
-
杉杉

編號：108110509
籠號：F20右上
性別：女生
年紀：3-6月
花色：虎斑白
進所日期：108.11.05

健康評估：(進所時)臉傷、初步評估正常
行為評估：可觸碰及撫摸、緊張

<欲認養本區動物，請詳閱相簿說明>
認養注意事項：
1.有意認養者，請記住收容編號
2.認養犬貓需自備牽繩或寵物提籠（硬式側開為佳）
3.開放時間為：
週二至週五上午10:00~12:30 下午1:30~4:00
週六、日10:00~16:00
4.地址：內湖區潭美街852號
5.電話：02-87913254

#臺北市動物之家
#臺北市動物保護處
#台北市產業發產局
#認養不棄養 顯示較少",0,2019-11-05,2019-11-28,2019-11-29,0.375,0,"['虎斑', '白']",米克斯,1,0,24,3.218875824868201,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,https://www.facebook.com/photo/?fbid=2672597309474509,75635965_2672597316141175_7357735241013788672_n.jpg,2019-11-22,2019-12-10,"(已認養)

收容編號：108081702
進所日期：108.08.17
性別：男生
年齡：3-7歲
籠號：貓暫留室
花色：棕/黑嘴

健康評估：入所時脖子、右腋下傷(已治療)
行為評估：活潑、友善親人、可觸碰及撫摸；較不親狗

認養注意事項：
1.有意認養者，請記住其收容編號
2.認養貓需自備貓用硬式側開運輸籠；認養犬需攜帶寵物專用牽繩或胸背帶、運輸籠等
3.開放認養時間為週二至週五上午10:00~12:30、下午1:30~4:00，週六、日10:00~16:00
4.臺北市動物之家地址：內湖區潭美街852號
電話：(02)8791-3254

<欲認養本區犬隻，請詳閱相簿說明>

#臺北市動物之家
#臺北市動物保護處
#台北市產業發產局
#認養不棄養 顯示較少",1,2019-08-17,2019-11-22,2019-12-10,5.0,1,"['棕', '黑']",米克斯,1,0,115,4.7535901911063645,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,https://www.facebook.com/photo/?fbid=2689181114482795,78775548_2689181117816128_1212884475034206208_n.jpg,2019-12-03,2019-12-06,"〈已結案〉
108.12.6已完成認養手續。
-------
< 收容編號108111501將於108.12.06(五) 開放認養 >

欲認養者，請於早上10:00-10:10，現場攜帶身分證件（需年滿20歲且無棄養紀錄或違反動保法等），自備牽繩或胸背帶、運輸籠等至臨櫃登記。完成登記者，始得參與認養，若登記人數為兩位以上（含），將進行抽籤程序。

編號：108111501
籠號：S6
性別：母
年紀：1-3歲
花色：咖啡
進所日期：108.11.15

健康評估：已絕育
行為評估：可觸碰及撫摸

#臺北市動物之家
#臺北市動物保護處
#台北市產業發產局
#認養不棄養 顯示較少",1,2019-11-15,2019-12-06,2019-12-06,2.0,0,['咖啡'],臘腸,0,1,21,3.091042453358316,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
410,https://www.facebook.com/photo/?fbid=2692313000836273,78611681_2692313004169606_7986433502990041088_n.jpg,2019-12-01,2019-12-08,"〈已結案〉
108.12.6已完成認養手續。

< 收容編號108103102將於108.12.03(二)開放認養 >

欲認養者，請於早上10:00-10:10，現場攜帶身分證件(需年滿20歲且無棄養紀錄或違反動保法等)，自備犬用牽繩或胸背帶、運輸籠等至臨櫃登記。完成登記者，始得參與認養，若登記人數為兩位以上(含)，將進行抽籤程序。

編號：108103102
籠號：S2
性別：女生
年紀：7歲以上
花色：白
進所日期：108.10.31

健康評估：(入所時)乳腺瘤；11/24急傷回:左側乳腺瘤切除手術；已施打預防針及完成絕育
行為評估：友善親人、可觸碰及撫摸

#臺北市動物之家
#臺北市動物保護處
#台北市產業發產局
#認養不棄養 顯示較少",1,2019-10-31,2019-12-03,2019-12-06,7.0,0,['白'],馬爾濟斯,0,0,36,3.610917912644224,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
411,https://www.facebook.com/photo/?fbid=2709446605789579,78775548_2709446609122912_7151916740287397888_n.jpg,2019-12-08,2019-12-10,"(已認養)

收容編號：108120808
進所日期：108.12.08
名字：Bunny
性別：男生
年齡：17歲
籠號：保育室
花色：棕

健康評估：無睪丸；雙眼無視力、眼膿；聽力不佳；後肢無力
行為評估：可觸碰及撫摸；護食

認養注意事項：
1.有意認養者，請記住其收容編號
2.認養貓需自備貓用硬式側開運輸籠；認養犬需攜帶寵物專用牽繩或胸背帶、運輸籠等
3.開放認養時間為週二至週五上午10:00~12:30、下午1:30~4:00，週六、日10:00~16:00
4.臺北市動物之家地址：內湖區潭美街852號
電話：(02)8791-3254

<欲認養本區犬隻，請詳閱相簿說明>

#臺北市動物之家
#臺北市動物保護處
#台北市產業發產局
#認養不棄養 顯示較少",1,2019-12-08,2019-12-08,2019-12-10,17.0,1,['棕'],貴賓,0,0,2,1.0986122886681098,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
412,https://www.facebook.com/photo/?fbid=2714047988662774,79848978_2714047991996107_2038580362753343488_n.jpg,2019-12-10,2019-12-17,"(已認養)

< 收容編號108111801將於108.12.13(五)開放認養 >

欲認養者，請於早上10:00-10:10，現場攜帶身分證件(需年滿20歲且無棄養紀錄或違反動保法等)，自備犬用牽繩或胸背帶、運輸籠等至臨櫃登記。完成登記者，始得參與認養，若登記人數為兩位以上(含)，將進行抽籤程序。

編號：108111801
籠號：S4
性別：男生
年紀：3-7歲
花色：黑
進所日期：108.11.18

健康評估：已施打預防針及完成絕育
行為評估：吠叫、友善親人、可觸碰及撫摸

#臺北市動物之家
#臺北市動物保護處
#台北市產業發產局
#認養不棄養 顯示較少",1,2019-11-18,2019-12-13,2019-12-17,5.0,1,['黑'],貴賓,0,1,29,3.4011973816621555,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
413,https://www.facebook.com/photo/?fbid=2720521641348742,78213451_2720521644682075_7710382988369854464_n.jpg,2019-12-13,2019-12-15,"(已認養)

收容編號：108110905
進所日期：108.11.09
姓名：黑摸摸
性別：男生
年齡：3-6月
籠號：F20左上
花色：黑

健康評估：已施打預防針(第一劑)；11/24鼻氣管炎(治療中)
行為評估：可碰觸及撫摸

認養注意事項：
1.有意認養者，請記住其收容編號
2.認養貓需自備貓用硬式側開運輸籠；認養犬需攜帶寵物專用牽繩或胸背帶、運輸籠等
3.開放認養時間為週二至週五上午10:00~12:30、下午1:30~4:00，週六、日10:00~16:00
4.臺北市動物之家地址：內湖區潭美街852號
電話：(02)8791-3254

<欲認養本區犬隻，請詳閱相簿說明>

#臺北市動物之家
#臺北市動物保護處
#台北市產業發產局
#認養不棄養 顯示較少",0,2019-11-09,2019-12-13,2019-12-15,0.375,1,['黑'],米克斯,1,0,36,3.610917912644224,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,https://www.facebook.com/photo/?fbid=2727924663941773,79723736_2727924667275106_8638000855204757504_n.jpg,2019-12-21,2019-12-24,"〈已結案〉
108.12.24已完成認養手續。
-------
< 收容編號108102709將於108.12.24(二) 開放認養 >

欲認養者，請於早上10:00-10:10，現場攜帶身分證件（需年滿20歲且無棄養紀錄或違反動保法等），自備「貓用硬式側開門運輸籠」等至臨櫃登記。完成登記者，始得參與認養，若登記人數為兩位以上（含），將進行抽籤程序。

編號：108102709
籠號：F14
性別：公
年紀：1-3歲
花色：黃
進所日期：108.10.27

健康評估：已絕育
行為評估：可觸碰及撫摸、緊張緊迫

#臺北市動物之家
#臺北市動物保護處
#台北市產業發產局
#認養不棄養 顯示較少",0,2019-10-27,2019-12-24,2019-12-24,2.0,1,['黃'],米克斯,1,1,58,4.07753744390572,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,https://www.facebook.com/photo/?fbid=2744115402322699,80134731_2744115408989365_3303909085711171584_n.jpg,2019-12-24,2019-12-25,"〈已結案〉
108.12.25已完成認養手續。
-
收容編號：108122401
進所日期：108.12.24
性別：女生
年齡：3-6月
籠號：N9
花色：棕黑

健康評估：已施打預防針第一劑、體內外驅蟲
行為評估：友善親人、可碰觸及撫摸

認養注意事項：
1.有意認養者，請記住其收容編號
2.認養貓需自備貓用硬式側開運輸籠；認養犬需攜帶寵物專用牽繩或胸背帶、運輸籠等
3.開放認養時間為週二至週五上午10:00~12:30、下午1:30~4:00，週六、日10:00~16:00
4.臺北市動物之家地址：內湖區潭美街852號
電話：(02)8791-3254

<欲認養本區犬隻，請詳閱相簿說明>

#臺北市動物之家
#臺北市動物保護處
#台北市產業發產局
#認養不棄養 顯示較少",1,2019-12-24,2019-12-24,2019-12-25,0.375,0,"['棕', '黑']",米克斯,1,1,1,0.6931471805599453,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,https://www.facebook.com/photo/?fbid=2766908386710067,80986977_2766908396710066_1593782709082128384_n.jpg,2020-01-06,2020-01-09,"〈已結案〉
108.1.9已完成認養手續。
-------
< 收容編號108122001將於109.1.9(四) 開放認養 >

欲認養者，請於早上10:00-10:10，現場攜帶身分證件（需年滿20歲且無棄養紀錄或違反動保法等），自備「貓用硬式側開門運輸籠」等至臨櫃登記。完成登記者，始得參與認養，若登記人數為兩位以上（含），將進行抽籤程序。

編號：108122001
籠號：F28
性別：公
年紀：1-3歲
花色：虎斑
進所日期：108.12.20

健康評估：已絕育
行為評估：可觸碰及撫摸、愛抱抱

#臺北市動物之家
#臺北市動物保護處
#台北市產業發產局
#認養不棄養 顯示較少",0,2019-12-20,2020-01-09,2020-01-09,2.0,1,"['虎', '斑']",米克斯,1,1,20,3.044522437723423,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,https://www.facebook.com/photo/?fbid=2790281734372732,82122006_2790281741039398_1323711746715680768_n.jpg,2020-01-14,2020-01-17,"(已認養)

< 收容編號108122902將於109.01.17(五)開放認養 >

欲認養者，請於早上10:00-10:10，現場攜帶身分證件(需年滿20歲且無棄養紀錄或違反動保法等)，自備犬用牽繩或胸背帶、運輸籠等至臨櫃登記。完成登記者，始得參與認養，若登記人數為兩位以上(含)，將進行抽籤程序。

編號：108122902
籠號：S外籠
性別：男生
年紀：3-7歲
花色：白
進所日期：108.12.29

健康評估：已施打預防針及完成絕育
行為評估：緊張、害羞；友善親人、可觸碰及撫摸

#臺北市動物之家
#臺北市動物保護處
#台北市產業發產局
#認養不棄養 顯示較少",1,2019-12-29,2020-01-17,2020-01-17,5.0,1,['白'],米克斯,1,1,19,2.995732273553991,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,https://www.facebook.com/photo/?fbid=2803035973097308,83236167_2803035976430641_6259812033877770240_n.jpg,2020-01-22,2020-01-23,"(已認養)

恬心

編號：108112706
籠號：貓互動室
性別：母
年紀：1-3歲
花色：三花
進所日期：108.11.27
.
健康評估：左後腿傷
行為評估：友善親人、可觸碰撫摸
.
您好，我是恬心，
我很溫柔又美麗，愛吃愛撒嬌，
雖然有點害羞啦～
不過熟悉後我還是會主動前來蹭蹭的喔～
歡迎來看看我帶我回家～
.
<欲認養本區動物，請詳閱相簿說明>
認養注意事項：
1.有意認養者，請記住收容編號。
2.認養貓咪需自備運輸籠（硬式側開提籠）；認養狗狗需自備牽繩或提籠。
3.開放時間為：
週二至週五上午10:00~12:30 下午1:30~4:00
週六、日10:00~16:00
4.地址：內湖區潭美街852號
5.電話：02-87913254
.
#臺北市動物之家
#臺北市動物保護處
#台北市產業發產局
#認養不棄養 顯示較少",0,2019-11-27,2020-01-22,2020-01-23,2.0,0,['三花'],米克斯,1,0,57,4.060443010546419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,https://www.facebook.com/photo/?fbid=2788349804565925,82354151_2788349807899258_2745215367570784256_n.jpg,2020-01-13,2020-02-25,"(已認養)

< 收容編號108110501將於109.01.16(四)開放認養 >

欲認養者，請於早上10:00-10:10，現場攜帶身分證件(需年滿20歲且無棄養紀錄或違反動保法等)，自備犬用牽繩或胸背帶、運輸籠等至臨櫃登記。完成登記者，始得參與認養，若登記人數為兩位以上(含)，將進行抽籤程序。

編號：108110501
籠號：S1
性別：女生
年紀：7歲以上
花色：黑
進所日期：108.11.05

健康評估：入所時雙眼眼膿；108.12.8感冒、咳；已施打預防針及完成絕育
行為評估：友善親人、可觸碰及撫摸

#臺北市動物之家
#臺北市動物保護處
#台北市產業發產局
#認養不棄養 顯示較少",1,2019-11-05,2020-01-16,2020-02-25,7.0,0,['黑'],貴賓,0,0,112,4.727387818712341,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
420,https://www.facebook.com/photo/?fbid=2797266303674275,82567200_2797266310340941_2630344689122803712_n.jpg,2020-01-17,2020-03-13,"(已認養)

收容編號：108101806
進所日期：108.10.18
名字：薇薇
性別：女生
年齡：1-3歲
籠號：F28
花色：三花

健康評估：108/11/4鼻氣管炎(已治療)；已施打預防針及完成絕育
行為評估：緊張、緊迫

認養注意事項：
1.有意認養者，請記住其收容編號
2.認養貓需自備貓用硬式側開運輸籠；認養犬需攜帶寵物專用牽繩或胸背帶、運輸籠等
3.開放認養時間為週二至週五上午10:00~12:30、下午1:30~4:00，週六、日10:00~16:00
4.臺北市動物之家地址：內湖區潭美街852號
電話：(02)8791-3254

<欲認養本區犬隻，請詳閱相簿說明>

#臺北市動物之家
#臺北市動物保護處
#台北市產業發產局
#認養不棄養 顯示較少",0,2019-10-18,2020-01-17,2020-03-13,2.0,0,['三花'],米克斯,1,0,147,4.997212273764115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,https://www.facebook.com/photo/?fbid=2805082282892677,82426318_2805082289559343_3942110207642959872_n.jpg,2020-01-27,2020-01-31,"(已結案)109.01.31. 已完成認養手續
< 收容編號108120509將於109.01.31(五) 開放認養 >

欲認養者，請於早上10:00-10:10，現場攜帶身分證件（需年滿20歲且無棄養紀錄或違反動保法等），自備牽繩或胸背帶、運輸籠等至臨櫃登記。完成登記者，始得參與認養，若登記人數為兩位以上（含），將進行抽籤程序。

編號：108120509
籠號：F20右中
性別：公
年紀：6月-1歲
花色：虎斑
進所日期：108.12.05

健康評估：已絕育；已施打預防針；108.12/14.12/27鼻氣管炎(已治療)
行為評估：可觸碰及撫摸、友善親人、愛滾來滾去

#臺北市動物之家
#臺北市動物保護處
#台北市產業發產局
#認養不棄養 顯示較少",0,2019-12-05,2020-01-31,2020-01-31,0.75,1,"['虎', '斑']",米克斯,1,1,57,4.060443010546419,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,https://www.facebook.com/photo/?fbid=2813007862100119,83913595_2813007868766785_381551979609980928_n.jpg,2020-01-27,2020-01-31,"(已結案)109.01.31. 已完成認養手續
< 收容編號108122202將於109.01.31(五) 開放認養 >

欲認養者，請於早上10:00-10:10，現場攜帶身分證件（需年滿20歲且無棄養紀錄或違反動保法等），自備牽繩或胸背帶、運輸籠等至臨櫃登記。完成登記者，始得參與認養，若登記人數為兩位以上（含），將進行抽籤程序。

編號：108122202
籠號：S外
性別：母
年紀：1-3歲
花色：黃白
進所日期：108.12.22

健康評估：初步評估正常；已絕育
行為評估：可觸碰及撫摸

#臺北市動物之家
#臺北市動物保護處
#台北市產業發產局
#認養不棄養 顯示較少",1,2019-12-22,2020-01-31,2020-01-31,2.0,0,"['黃', '白']",柯基,1,1,40,3.713572066704308,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,https://www.facebook.com/photo/?fbid=2827309767336595,83360732_2827309774003261_8085056066754183168_n.jpg,2020-02-01,2020-02-09,"〈已結案〉
已完成認養程序。
-
< 收容編號109012603將於109.02.05(三)開放認養 >

欲認養者，請於早上10:00-10:10，現場攜帶身分證件(需年滿20歲且無棄養紀錄或違反動保法等)，自備犬用牽繩或胸背帶、運輸籠等至臨櫃登記。完成登記者，始得參與認養，若登記人數為兩位以上(含)，將進行抽籤程序。

編號：109012603
籠號：S6
性別：男生
年紀：3-7歲
花色：黑白
進所日期：109.01.26

健康評估：左眼縫合無眼球(舊傷)；尾巴小團塊；1/31心絲蟲、片狀邊蟲陽性
行為評估：友善、可觸碰及撫摸

#臺北市動物之家
#臺北市動物保護處
#台北市產業發產局
#認養不棄養 顯示較少",1,2020-01-26,2020-02-05,2020-02-09,5.0,1,"['黑', '白']",貴賓,0,0,14,2.70805020110221,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
424,https://www.facebook.com/photo/?fbid=2836991193035119,84470051_2836991196368452_3400865477042372608_n.jpg,2020-02-08,2020-02-16,"〈已結案〉
109.2.16已完成認養手續。
.
< 收容編號109011702將於109.02.11(三) 開放認養 >

欲認養者，請於早上10:00-10:10，現場攜帶身分證件（需年滿20歲且無棄養紀錄或違反動保法等），自備牽繩或胸背帶、運輸籠等至臨櫃登記。完成登記者，始得參與認養，若登記人數為兩位以上（含），將進行抽籤程序。

編號：109011702
籠號：Q4
性別：公
年紀：3-7歲
花色：黃
進所日期：109.01.17

健康評估：已絕育
行為評估：緊張

#臺北市動物之家
#臺北市動物保護處
#台北市產業發產局
#認養不棄養 顯示較少",1,2020-01-17,2020-02-11,2020-02-16,5.0,1,['黃'],米克斯,1,1,30,3.4339872044851463,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,https://www.facebook.com/photo/?fbid=2842469259153979,85259227_2842469262487312_6161187683407233024_n.jpg,2020-02-09,2020-02-12,"(已結案)109.02.12.已完成認養手續
< 收容編號109012001將於109.02.12(三) 開放認養 >

欲認養者，請於早上10:00-10:10，現場攜帶身分證件（需年滿20歲且無棄養紀錄或違反動保法等），自備牽繩或胸背帶、運輸籠等至臨櫃登記。完成登記者，始得參與認養，若登記人數為兩位以上（含），將進行抽籤程序。

編號：109012001
籠號：S外
性別：母
年紀：7歲
花色：黃白
進所日期：109.01.20

健康評估：已絕育
行為評估：敏感

#臺北市動物之家
#臺北市動物保護處
#台北市產業發產局
#認養不棄養 顯示較少",1,2020-01-20,2020-02-12,2020-02-12,7.0,0,"['黃', '白']",吉娃娃,0,1,23,3.1780538303479458,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,https://www.facebook.com/photo/?fbid=2848859495181622,84886633_2848859501848288_3943717659283030016_n.jpg,2020-02-12,2020-02-14,"(已結案)109.02.14 已完成認養手續
< 收容編號108111701將於109.02.14(五) 開放認養 >

欲認養者，請於早上10:00-10:10，現場攜帶身分證件（需年滿20歲且無棄養紀錄或違反動保法等），自備牽繩或胸背帶、運輸籠等至臨櫃登記。完成登記者，始得參與認養，若登記人數為兩位以上（含），將進行抽籤程序。

編號：108111701
籠號：S2
性別：公
年紀：3-7歲
花色：米黃
進所日期：108.11.17

健康評估：已絕育
行為評估：可觸碰及撫摸、友善親人

#臺北市動物之家
#臺北市動物保護處
#台北市產業發產局
#認養不棄養 顯示較少",1,2019-11-17,2020-02-14,2020-02-14,5.0,1,"['米', '黃']",巴哥,1,1,89,4.499809670330265,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,https://www.facebook.com/photo/?fbid=2858606437540261,86376447_2858606440873594_1718252587897061376_n.jpg,2020-02-16,2020-02-19,"109.2.19 已結案，完成認養手續。
-------------------------------------------

< 收容編號109012701將於109.02.19(三)開放認養 >

欲認養者，請於早上10:00-10:10，現場攜帶身分證件(需年滿20歲且無棄養紀錄或違反動保法等)，自備犬用牽繩或胸背帶、運輸籠等至臨櫃登記。完成登記者，始得參與認養，若登記人數為兩位以上(含)，將進行抽籤程序。

編號：109012701
籠號：N14
性別：男生
年紀：3-7歲
花色：灰白
進所日期：109.01.27

健康評估：入所時皮病、單側隱睪；已施打預防針及完成絕育；2/9下痢、泥便
行為評估：緊張害羞、可觸碰及撫摸

#臺北市動物之家
#臺北市動物保護處
#台北市產業發產局
#認養不棄養 顯示較少",1,2020-01-27,2020-02-19,2020-02-19,5.0,1,"['灰', '白']",雪納瑞,0,0,23,3.1780538303479458,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
428,https://www.facebook.com/photo/?fbid=2867561706644734,87019696_2867561709978067_5217895724267601920_n.jpg,2020-02-20,2020-03-13,"(已認養)

編號：109020906
籠號：C17右下
性別：男生
年紀：3-6月
花色：黑白(後腳白)
進所日期：108.11.28

健康評估：初步評估正常
行為評估：可碰觸及撫摸、乖

<欲認養本區動物，請詳閱相簿說明>
認養注意事項：
1.有意認養者，請記住收容編號
2.認養犬貓需自備牽繩或寵物提籠（硬式側開為佳）
3.開放時間為：
週二至週五上午10:00~12:30 下午1:30~4:00
週六、日10:00~16:00
4.地址：內湖區潭美街852號
5.電話：02-87913254

#臺北市動物之家
#臺北市動物保護處
#台北市產業發產局
#認養不棄養 顯示較少",0,2020-02-09,2020-02-20,2020-03-13,0.375,1,"['黑', '白']",米克斯,1,1,33,3.5263605246161616,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,https://www.facebook.com/photo/?fbid=2874069922660579,87286957_2874069929327245_1386654492438560768_n.jpg,2020-02-23,2020-02-26,"109.2.26 已結案，完成認養手續。
---------------------------------------------

< 收容編號109020601將於109.02.26(三)開放認養 >

欲認養者，請於早上10:00-10:10，現場攜帶身分證件(需年滿20歲且無棄養紀錄或違反動保法等)，自備犬用牽繩或胸背帶、運輸籠等至臨櫃登記。完成登記者，始得參與認養，若登記人數為兩位以上(含)，將進行抽籤程序。

編號：109020601
籠號：S3
性別：女生
年紀：3-7歲
花色：棕
進所日期：109.02.06

健康評估：已施打預防針及完成絕育
行為評估：緊張、緊迫

#臺北市動物之家
#臺北市動物保護處
#台北市產業發產局
#認養不棄養 顯示較少",1,2020-02-06,2020-02-26,2020-02-26,5.0,0,['棕'],貴賓,0,1,20,3.044522437723423,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
